expression,reading,meaning,tags,guid
だるい,だるい,緩慢，感到沉重（疲倦），懶惰,JLPT_1 JLPT Intermediate_Japanese_Ln.12 Intermediate_Japanese,"ssq5O?,bMD"
弛み,たるみ,鬆弛，鬆弛,JLPT_1 JLPT,CfA9KvwrNs
弛む,たるむ,放鬆，放鬆，放鬆,JLPT_1 JLPT,Q3_&mJpm{q
垂れる,たれる,懸掛，下垂；滴,JLPT_1 JLPT,"dR~s,A!paY"
タレント,タレント,才華，明星，個性,JLPT_1 JLPT,lrfU7E]iMP
タワー,タワー,塔,JLPT_1 JLPT,v5:z0AFR9T
単一,たんいつ,單個，簡單，唯一,JLPT_1 JLPT,h$`k(ir0Rg
短歌,たんか,31音節日本詩,JLPT_1 JLPT,Ir#MY^13Ie
担架,たんか,擔架，垃圾,JLPT_1 JLPT,HV+tZ)Qo19
短気,たんき,脾氣快,JLPT_1 JLPT,"q,u5ZnTUee"
団結,だんけつ,團結，聯盟，團結,JLPT_1 JLPT,nY!|1{!OCq
探検,たんけん,探索，探險,JLPT_1 JLPT,sRi|/nSA`o
断言,だんげん,斷言，聲明，肯定,JLPT_1 JLPT,w+Gv2p_R~h
短縮,たんしゅく,縮短，縮寫，減少,JLPT_1 JLPT,"loQag*w7,y"
断然,だんぜん,絕對是堅定的,JLPT_1 JLPT,i4oX5JR1dF
炭素,たんそ,碳（C）,JLPT_1 JLPT,x^}A~2~z<O
短大,たんだい,初級學院,JLPT_1 JLPT,q^nCWsg[HX
単調,たんちょう,單調，單調，鈍,JLPT_1 JLPT,rL$X_?_Pk#
単独,たんどく,唯一，單身,JLPT_1 JLPT,esBhRW$7nM
旦那,だんな,丈夫（非正式）的大師（房屋）,JLPT_1 JLPT,Eg]wBS#KM/
短波,たんぱ,短波,JLPT_1 JLPT,i|6Bns+L;/
蛋白質,たんぱくしつ,蛋白質,JLPT_1 JLPT,Jp^dQ($699
ダンプ,ダンプ,自卸車,JLPT_1 JLPT,Nw}Lm}Btbw
断面,だんめん,橫截面,JLPT_1 JLPT,GKBfUV.8Iw
弾力,だんりょく,彈性，靈活性,JLPT_1 JLPT,msj@^X&|0|
治安,ちあん,公共秩序，安全性,JLPT_1 JLPT,"BnO,YE-DZD"
チームワーク,チームワーク,團隊合作,JLPT_1 JLPT,P=nF6sUVt[
チェンジ,チェンジ,改變,JLPT_1 JLPT,Dijxw<8QAe
違える,ちがえる,改變,JLPT_1 JLPT,l%F*x{2Z?s
畜産,ちくさん,畜牧業,JLPT_1 JLPT,JuGLp(:y{X
畜生,ちくしょう,野獸，野蠻，該死,JLPT_1 JLPT,vq_X{4/863
蓄積,ちくせき,積累，積累，存儲,JLPT_1 JLPT,Pr<}&RmAQ(
地形,ちけい,地形，地理特徵，地形,JLPT_1 JLPT,z9e8bk2QkU
知性,ちせい,智力,JLPT_1 JLPT,O7tGamj6Tf
乳,ちち,牛奶，乳房，環,JLPT_1 JLPT,"l,=LW~Hy+r"
縮まる,ちぢまる,縮短，簽約，收縮,JLPT_1 JLPT,wu7wbA:9_;
秩序,ちつじょ,訂單，規律性,JLPT_1 JLPT Intermediate_Japanese_Ln.10 Intermediate_Japanese,P)jMU1FkFO
窒息,ちっそく,窒息,JLPT_1 JLPT,fDBko;}]D
知的,ちてき,知識分子,JLPT_1 JLPT,jiAkN.}ZmV
着手,ちゃくしゅ,登機，發射,JLPT_1 JLPT,F[_a*7LJN.
着色,ちゃくしょく,著色，著色,JLPT_1 JLPT,N#Q=xWnJKS
着席,ちゃくせき,坐下，座位,JLPT_1 JLPT,MeN__AKyp|
着目,ちゃくもく,注意力,JLPT_1 JLPT,wi@WVZX@m|
着陸,ちゃくりく,著陸，降落,JLPT_1 JLPT,b|+eNo%pfV
着工,ちゃっこう,開始（施工）工作,JLPT_1 JLPT,Ew6+3{D_ru
茶の間,ちゃのま,客廳（日本風格）,JLPT_1 JLPT,N9-wCuA<Rp
茶の湯,ちゃのゆ,茶儀,JLPT_1 JLPT,ejvH[/WC(/
ちやほや,ちやほや,寵愛，大驚小怪,JLPT_1 JLPT,p7xbFu82u*
チャンネル,チャンネル,頻道,JLPT_1 JLPT,nV5l[5`h]F
宙返り,ちゅうがえり,翻筋斗，循環循環,JLPT_1 JLPT,G#D%$XG0_r
中継,ちゅうけい,接力，連接,JLPT_1 JLPT,MWNEDyrDN$
忠告,ちゅうこく,建議，警告,JLPT_1 JLPT,N9-O04D*/i
中傷,ちゅうしょう,誹謗，誹謗，誹謗,JLPT_1 JLPT,p0CsH{8#JZ
中枢,ちゅうすう,中心，支柱，核,JLPT_1 JLPT,r%Mjj+Ek{5
抽選,ちゅうせん,彩票，抽獎，繪畫（很多）,JLPT_1 JLPT,0KYkNtfpJ
中断,ちゅうだん,中斷，懸架，中斷,JLPT_1 JLPT,w>%6r/va[-
中毒,ちゅうどく,中毒,JLPT_1 JLPT,LzJ=jxfHor
中腹,ちゅうふく,山地，一半,JLPT_1 JLPT,tB+gKvvwou
中立,ちゅうりつ,中立,JLPT_1 JLPT,PZFB#``%5o
中和,ちゅうわ,中和，抵消,JLPT_1 JLPT,nyH&P(=%8Y
～著,～ちょ,由〜撰寫,JLPT_1 JLPT,fQ0a}K7p9f
腸,ちょう,腸子，腸,JLPT_1 JLPT,K%kn{5[S%7
蝶,ちょう,蝴蝶,JLPT_1 JLPT,q;0HqmYw1-
超,ちょう,超級，超級，超級,JLPT_1 JLPT,Eiftj43[ej
調印,ちょういん,簽名，標誌，密封,JLPT_1 JLPT,+X8b+]_hF
聴覚,ちょうかく,聽覺,JLPT_1 JLPT,C>6Ay%IdDe
長官,ちょうかん,酋長，（政府）秘書,JLPT_1 JLPT,"H,v:QJS0Yi"
聴講,ちょうこう,演講出勤，審計,JLPT_1 JLPT,dMxJpHdu-m
徴収,ちょうしゅう,收藏，徵稅,JLPT_1 JLPT,LIId5$2fh5
聴診器,ちょうしんき,聽診器,JLPT_1 JLPT,A2>D_NQ`=%
調停,ちょうてい,仲裁，和解，調解,JLPT_1 JLPT,zrfL7jNQ@_
重複,ちょうふく,重複，重複，重疊，冗餘，修復,JLPT_1 JLPT,yXhchN!{a9
長編,ちょうへん,長（例如，小說，電影）,JLPT_1 JLPT,u19=nL^X<]
重宝,ちょうほう,方便，有用,JLPT_1 JLPT,P`*HZ|)=W)
調理,ちょうり,烹飪,JLPT_1 JLPT,P`dt.f6=&.
調和,ちょうわ,和諧,JLPT_1 JLPT,MQV-Mk:gSq
ちょくちょく,ちょくちょく,經常，經常，時不時地，偶爾,JLPT_1 JLPT,eXEksqIu&w
直面,ちょくめん,對抗,JLPT_1 JLPT,Q%puR-vfcY
著書,ちょしょ,文學作品，書,JLPT_1 JLPT,k8We;qzOF?
貯蓄,ちょちく,儲蓄,JLPT_1 JLPT,yk~={SS:?P
直感,ちょっかん,直覺，本能,JLPT_1 JLPT,QySp}y0;^p
著名,ちょめい,眾所周知，慶祝，慶祝,JLPT_1 JLPT,X^slZ{jL{
ちらっと,ちらっと,一眼偶然,JLPT_1 JLPT,N3Y^D/sd+D
塵,ちり,灰塵，污垢,JLPT_1 JLPT,E+SU)Yck+x
塵取り,ちりとり,簸箕,JLPT_1 JLPT,APKgG.~B~%
賃金,ちんぎん,工資,JLPT_1 JLPT,R~b_`JWOQ
沈殿,ちんでん,降水，沉積，沉降,JLPT_1 JLPT,G+XQh2h;J
沈没,ちんぼつ,下沉，建立,JLPT_1 JLPT,iW4PqKe`G4
沈黙,ちんもく,沉默，沉默,JLPT_1 JLPT,px*6fcGx;&
陳列,ちんれつ,展覽，展示，展覽,JLPT_1 JLPT,iwMSM}M#]k
追及,ついきゅう,調查，查詢,JLPT_1 JLPT,noU*13b5O-
追跡,ついせき,追求,JLPT_1 JLPT,x&s%FCI5Z$
追放,ついほう,流放，放逐,JLPT_1 JLPT,wlC&^*I(#k
費やす,ついやす,花，奉獻，浪費,JLPT_1 JLPT,H-?H<E[N4R
墜落,ついらく,跌倒，崩潰,JLPT_1 JLPT,GIlG86j>ft
痛感,つうかん,敏銳，完全意識到,JLPT_1 JLPT,w#*!ZaG>/&
通常,つうじょう,常見，正常，通常,JLPT_1 JLPT,CK7#B(npW6
痛切,つうせつ,敏銳，深處,JLPT_1 JLPT,P)gMK#>#mQ
杖,つえ,甘蔗,JLPT_1 JLPT,E%FRI/LaC<
使い道,つかいみち,使用,JLPT_1 JLPT,C.3OB5&{uj
仕える,つかえる,服務，工作,JLPT_1 JLPT,"yJ9cY,O`h("
司る,つかさどる,統治，管理，管理,JLPT_1 JLPT,N0ki8Oo?OJ
つかの間,つかのま,時刻，短暫的時間，,JLPT_1 JLPT,"HjZRq7,M3q"
月並,つきなみ,常規，陳詞濫調，常見,JLPT_1 JLPT,"s,jIH8HGr)"
継目,つぎめ,關節，接縫,JLPT_1 JLPT,g`*Hbj}:;n
尽きる,つきる,被用完，用完,JLPT_1 JLPT,D@MfPrj.$e
尽くす,つくす,耗盡，用完；奉獻，服務,JLPT_1 JLPT,du~n(l-y;V
つくづく,つくづく,完全，真的,JLPT_1 JLPT,sr:&|?%)^o
作り,つくり,構成，結構，體質,JLPT_1 JLPT,k)o<GJT`g{
造り,つくり,構成，結構，體質,JLPT_1 JLPT,yc(=JOoe^y
繕う,つくろう,修補，維修,JLPT_1 JLPT,rVgUbJ=*17
付け加える,つけくわえる,將一件事添加到另一件事,JLPT_1 JLPT,G(BFo.4q2m
告げる,つげる,告知,JLPT_1 JLPT,<m$M~A%1_
つじつま (はなしの～),つじつま (はなしの～),連貫性，一致性,JLPT_1 JLPT,jvc[~0R.1u
筒,つつ,管，管,JLPT_1 JLPT,w^XrZ[jgo`
突く,つつく,推力，罷工，進攻；戳戳，輕推，挑選,JLPT_1 JLPT,B*u&&$(Hd.
突っ突く,つっつく,提示某人,JLPT_1 JLPT,"p5=i4N,JuA"
謹む,つつしむ,要小心，要貞潔或謹慎,JLPT_1 JLPT,gh_.MQ25nu
突っ張る,つっぱる,支持，變得僵硬；推力（對手），堅持（一個意見），堅持,JLPT_1 JLPT,J%0:#u3#VS
務まる,つとまる,相等，適合,JLPT_1 JLPT,cvC_+6=O[(
勤め先,つとめさき,工作地點,JLPT_1 JLPT,d%0{lsg|M/
努めて,つとめて,努力！ ，努力工作！,JLPT_1 JLPT,ie5f<%K4c(
津波,つなみ,海嘯，潮汐,JLPT_1 JLPT,MNnk0OWf1x
つねる,つねる,捏,JLPT_1 JLPT,uFreoT2Btm
角,つの,喇叭,JLPT_1 JLPT,de#UEAK(5-
募る,つのる,邀請，徵求幫助，參與等,JLPT_1 JLPT,LoJ`r.LWA^
唾,つば,唾液，吐痰，痰,JLPT_1 JLPT,BsP8}KfBI.
呟く,つぶやく,喃喃自語,JLPT_1 JLPT,ug.@5E|3HH
つぶら,つぶら,圓形，圓形,JLPT_1 JLPT,ef4-=?4kR%
つぶる (めを～),つぶる (めを～),閉上眼睛,JLPT_1 JLPT,ndE`WwYDbY
壷,つぼ,罐子，鍋，花瓶,JLPT_1 JLPT,C3S8JvZPeU
蕾,つぼみ,芽，花蕾,JLPT_1 JLPT,"QMJ,;+-HP?"
連なる,つらなる,延伸，伸展，連續站立,JLPT_1 JLPT,mp~Cp%LGWd
貫く,つらぬく,經歷,JLPT_1 JLPT,j32^3)_a~A
連ねる,つらねる,鏈接，加入，結合在一起,JLPT_1 JLPT,"f,+4Zn,xV["
釣り鐘,つりがね,寺廟鐘（罷工）,JLPT_1 JLPT,NCQt3~fkfu
吊り革,つりかわ,帶子,JLPT_1 JLPT,djH0o!(*c9
手当,てあて,津貼，賠償；治療,JLPT_1 JLPT,"re,MYOrC&P"
定義,ていぎ,定義,JLPT_1 JLPT,Ju;[Z@>(rL
提供,ていきょう,優惠，計劃贊助,JLPT_1 JLPT,nfoi|;u&u/
提携,ていけい,合作，合作，聯合業務,JLPT_1 JLPT,LK&~}-CW`X
体裁,ていさい,體面，風格，形式，外觀,JLPT_1 JLPT,Pn+88/;c&{
提示,ていじ,演示，展覽，建議，引用,JLPT_1 JLPT,"ghC1,HWr`q"
ティシュペーパー,ティシュペーパー,組織,JLPT_1 JLPT,E?F_x/Bz#;
定食,ていしょく,固定價格午餐，套餐，晚餐,JLPT_1 JLPT Intermediate_Japanese_Ln.13 Intermediate_Japanese,dh@a8noi3!
訂正,ていせい,更正，修訂,JLPT_1 JLPT,xK_nbbN*:9
停滞,ていたい,停滯，合作，擁塞，保留,JLPT_1 JLPT,IS{H3A{d1v
邸宅,ていたく,豪宅，居住,JLPT_1 JLPT,y<*6&i/ulR
定年,ていねん,退休年齡,JLPT_1 JLPT,L&j?pv3_Qz
堤防,ていぼう,銀行，威爾,JLPT_1 JLPT,vS/&|1=DC6
手遅れ,ておくれ,也（也是）；遲來的治療,JLPT_1 JLPT,nekju?5ubj
でかい,でかい,巨大的,JLPT_1 JLPT,Jx@s8-_D#U
手掛かり,てがかり,提示，線索，鑰匙,JLPT_1 JLPT,tv6_fmP+C^
手掛ける,てがける,處理，管理，合作,JLPT_1 JLPT,b`U6.}VMxH
手数,てかず,麻煩，勞動，處理,JLPT_1 JLPT,JN-JN1T)fO
手軽,てがる,簡單，簡單，便宜,JLPT_1 JLPT,O$[ge5&iL_
適応,てきおう,適應，住宿，合規,JLPT_1 JLPT,qk3tIV:T3#
適宜,てきぎ,適應性,JLPT_1 JLPT,jN;;V2!rB&
適性,てきせい,才能,JLPT_1 JLPT,piX3]-NbDU
できもの,できもの,沸騰，皮疹,JLPT_1 JLPT,O_GU07-J5^
手際,てぎわ,性能，技巧，機智,JLPT_1 JLPT,bEAk|h>/cN
出くわす,でくわす,碰巧見面，遇到,JLPT_1 JLPT,Q2(sjkHGlO
手順,てじゅん,過程，過程，協議,JLPT_1 JLPT Intermediate_Japanese_Ln.12 Intermediate_Japanese,c1%awvoN<G
手錠,てじょう,手銬，手銬,JLPT_1 JLPT,M]H9j1Gt/U
手数,てすう,麻煩，勞動，處理,JLPT_1 JLPT,f]Aus5bfMZ
デコレーション,デコレーション,裝飾,JLPT_1 JLPT,K-]Gk*htnp
手近,てぢか,附近，方便，熟悉,JLPT_1 JLPT,I~^!M@4Nmr
てっきり,てっきり,當然，毫無疑問,JLPT_1 JLPT,K?Vg%~I#2j
鉄鋼,てっこう,鐵和鋼,JLPT_1 JLPT,rVT@BH(A<O
デッサン,デッサン,粗糙的草圖（fre：dessin）,JLPT_1 JLPT,E=Z>y*~.3/
徹する,てっする,奉獻自己，相信,JLPT_1 JLPT,"vaiF^,!jUj"
てっぺん,てっぺん,頂部，峰會，頂點,JLPT_1 JLPT,e*DdFUG2(%
鉄棒,てつぼう,鐵桿，撬棍，水平酒吧（體操）,JLPT_1 JLPT,r<o!(5nPnk
出直し,でなおし,調整，修飾,JLPT_1 JLPT,PF+k$MO93w
掌,てのひら,手掌,JLPT_1 JLPT,D(Up6FVIZ(
手配,てはい,安排，搜索（警方）,JLPT_1 JLPT,J>A}Co`l`L
手筈,てはず,安排，計劃，計劃,JLPT_1 JLPT,O--?RK?-XP
手引,てびき,指南，指南，介紹,JLPT_1 JLPT,J{/gJ9FsV[
手本,てほん,模型，模式,JLPT_1 JLPT,"t|h[1W,pPs"
手回し,てまわし,準備工作，安排,JLPT_1 JLPT,dy-/j^Gui]
手元,てもと,（金錢）手頭或家裡的錢包；通常的技能,JLPT_1 JLPT,tu&}1&?g%w
デモンストレーション,デモンストレーション,示範,JLPT_1 JLPT,I55gT%~:[j
照り返す,てりかえす,反思，向後扔光,JLPT_1 JLPT,kIkT2-(*J3
テレックス,テレックス,電視節目交易所電視,JLPT_1 JLPT,v1+D>d&5H.
手分け,てわけ,勞工司,JLPT_1 JLPT,m#VeALIb8e
天,てん,天堂，天空,JLPT_1 JLPT,NGMN.ktbZT
田園,でんえん,國家，農村地區,JLPT_1 JLPT,u^Yf4=SXt+
天下,てんか,世界，整個國家,JLPT_1 JLPT,c`j(?T6s|2
転回,てんかい,革命，旋轉,JLPT_1 JLPT,CdUnq5y&]D
連休,れんきゅう,連續假期,JLPT_1 JLPT,v&B%&=.umW
レンジ,レンジ,範圍，爐子,JLPT_1 JLPT,"jL!E`UXR^,"
連日,れんじつ,每天,JLPT_1 JLPT,CSkupzR%yX
連帯,れんたい,團結,JLPT_1 JLPT,d+1viQ!EW$
レンタカー,レンタカー,租車,JLPT_1 JLPT,LHb}$Ksd`G
連中,れんちゅう,同事，公司，很多,JLPT_1 JLPT,fcpKtyDAP?
レントゲン,レントゲン,X射線（點亮：Roentgen）,JLPT_1 JLPT,GHk0mkE1#{
連邦,れんぽう,聯邦，國家聯合會,JLPT_1 JLPT,xfk/&QS*u}
連盟,れんめい,聯盟，工會，聯盟,JLPT_1 JLPT,rV)jw]&6Ih
老衰,ろうすい,衰老，老年衰變,JLPT_1 JLPT,w1ZJJ7QWeX
朗読,ろうどく,大聲朗讀，朗誦,JLPT_1 JLPT,El2iMtJ(Sl
浪費,ろうひ,廢物，奢侈,JLPT_1 JLPT,u{Vu7w)%?(
労力,ろうりょく,勞動，努力，麻煩,JLPT_1 JLPT,qiD=dg1#y~
ロープウエイ,ロープウエイ,繩索，天線電車,JLPT_1 JLPT,pKV@$<+q~Q
ロープ,ロープ,繩索,JLPT_1 JLPT,uDO_!v|0Dd
ろくな,ろくな,令人滿意，體面,JLPT_1 JLPT,s_@NG</ZI-
露骨,ろこつ,鈍，直言不諱；明顯廣泛，暗示性,JLPT_1 JLPT,okKA1R-|_f
ロマンチック,ロマンチック,浪漫的,JLPT_1 JLPT,M?mRP8})iJ
論議,ろんぎ,討論,JLPT_1 JLPT,c_VVnx7{Qw
論理,ろんり,邏輯,JLPT_1 JLPT,L6>bmEs.Go
惑星,わくせい,行星,JLPT_1 JLPT,i(EF_1YXl@
技,わざ,藝術，技術,JLPT_1 JLPT,BM:PE.Zf/W
わざわざ,わざわざ,遇到麻煩（要做），特別是做某事而不是偶然,JLPT_1 JLPT Intermediate_Japanese_Ln.9 Intermediate_Japanese,t+s8u__g5@
煩わしい,わずらわしい,繁重，麻煩，複雜,JLPT_1 JLPT Intermediate_Japanese_Ln.15 Intermediate_Japanese,d%nLdUaXBB
渡り鳥,わたりどり,候鳥，通道,JLPT_1 JLPT,OW4.0`K.za
ワット,ワット,瓦,JLPT_1 JLPT,Cl9:c$w_K0
詫び,わび,道歉,JLPT_1 JLPT,AUUCTG`g4{
和文,わぶん,日語文字，日語句子,JLPT_1 JLPT,hA!eAFwp%C
藁,わら,稻草,JLPT_1 JLPT,IT5]>S[<%w
～割,～わり,〜％,JLPT_1 JLPT,lrri&x/?!~
割当,わりあて,分配，分配，配額,JLPT_1 JLPT,IlKj$LsL25
割込む,わりこむ,切入，打擾,JLPT_1 JLPT,"ItKL,F,rvP"
悪者,わるもの,壞傢伙，Rascal,JLPT_1 JLPT,zqrlJ[/)nS
我,われ,我，自己，自我，自我,JLPT_1 JLPT,Cj(Z-pN+6@
捗る,はかどる,取得進步，向前邁進（通過工作），進步,JLPT_1 JLPT,LcVyrW<_Ko
はかない,はかない,短暫的，暫時的，短暫的,JLPT_1 JLPT,wqukd{`F!4
ばかばかしい,ばかばかしい,愚蠢的,JLPT_1 JLPT,PG3w`deiE$
破棄,はき,撤銷，廢止，破裂（例如，條約）,JLPT_1 JLPT,bm7xC^8X(_
剥ぐ,はぐ,撕下，剝離，撕下,JLPT_1 JLPT,D@e1MI=??R
迫害,はくがい,迫害,JLPT_1 JLPT,ApZ+iCu%0a
薄弱,はくじゃく,虛弱，弱點，弱,JLPT_1 JLPT,f:hfy$ygWT
白状,はくじょう,認罪,JLPT_1 JLPT,J/Jj0`N>b{
漠然,ばくぜん,晦澀，模糊，模棱兩可,JLPT_1 JLPT,z<3ukk)iX!
爆弾,ばくだん,炸彈,JLPT_1 JLPT,qYU+(QByX-
爆破,ばくは,爆炸，爆炸，炸毀,JLPT_1 JLPT,"m),XrBltSD"
暴露,ばくろ,披露，暴露，啟示,JLPT_1 JLPT,i/U;Q_t$DD
励ます,はげます,鼓勵，加油，提高（聲音）,JLPT_1 JLPT Intermediate_Japanese_Ln.13 Intermediate_Japanese,Ov]Au<DThv
励む,はげむ,熱心，努力,JLPT_1 JLPT,eRMmv1gB8h
剥げる,はげる,要脫落，磨損，褪色，變色,JLPT_1 JLPT,m#-VcH[ruD
化ける,ばける,偽裝，以,JLPT_1 JLPT,"zsj~iuc<,S"
派遣,はけん,調度，發送,JLPT_1 JLPT,xZEi_Ueutn
恥,はじ,恥辱，尷尬,JLPT_1 JLPT,H_9U]_^tqP
弾く,はじく,彈奏（鋼琴，吉他）,JLPT_1 JLPT,p02dcV&o1#
パジャマ,パジャマ,睡衣,JLPT_1 JLPT,Ipo@;IW-Nr
恥じらう,はじらう,感到害羞，害羞，臉紅,JLPT_1 JLPT,"D}9,{%uTed"
恥じる,はじる,感到ham愧,JLPT_1 JLPT,p`-?T7SXQx
橋渡し,はしわたし,橋樑建築”，調解,JLPT_1 JLPT,l%|j(`9GzE
弾む,はずむ,彈跳，被鼓勵，揮霍,JLPT_1 JLPT,jr]t()sL{)
破損,はそん,損害,JLPT_1 JLPT,AcKSLKW:yW
叩く,はたく,打擊，拍手，灰塵，擊敗,JLPT_1 JLPT,"dWYi~RDgh,"
裸足,はだし,赤腳,JLPT_1 JLPT,"po~Uf#TR,"
果たす,はたす,完成，實現，執行，實現,JLPT_1 JLPT,"DK+O{$,$^%"
蜂蜜,はちみつ,蜂蜜,JLPT_1 JLPT,t2`Wi>Wvpr
パチンコ,パチンコ,Pachinko（日本彈球）,JLPT_1 JLPT,"N,S-[g<N~X"
罰,ばつ,懲罰，處罰,JLPT_1 JLPT,pak.tgGX7x
発育,はついく,（身體）成長，發展,JLPT_1 JLPT,r)!<G?/hIO
発芽,はつが,發芽,JLPT_1 JLPT,odw.?IsV+e
発掘,はっくつ,發掘，發掘；發現（例如，新人才）,JLPT_1 JLPT,EM>uH;4cf/
発言,はつげん,話語，言語，提議,JLPT_1 JLPT,LH_cLO;>A#
バッジ,バッジ,徽章,JLPT_1 JLPT,yC^3FORnX|
発生,はっせい,爆發，出發，發生,JLPT_1 JLPT,[~75YIE]^
仕立てる,したてる,量身定制，做準備,JLPT_1 JLPT,c;3A;W&iox
下取り,したどり,交易，部分交換,JLPT_1 JLPT,x00~X}Z@;z
下火,したび,低燃燒，逐漸減弱，下降,JLPT_1 JLPT,GXttEHji#P
実,じつ,水果，良好的結果,JLPT_1 JLPT,"O,>]AbA1/T"
実家,じっか,（一個父母的家）,JLPT_1 JLPT,m9e#UdET8v
失格,しっかく,取消資格，淘汰，喪失能力（法律）,JLPT_1 JLPT,h!}VE0Z-kV
質疑,しつぎ,問題,JLPT_1 JLPT,Mk?<?~7ejy
失脚,しっきゃく,失去站立，被推翻，跌倒,JLPT_1 JLPT,dyF+u*87v/
実業家,じつぎょうか,工業家，商人,JLPT_1 JLPT,j8A-]Sd~|q
シック,シック,時尚,JLPT_1 JLPT,b].GYST!sM
じっくり,じっくり,故意，小心,JLPT_1 JLPT,OuD=.N_4bL
躾,しつけ,學科，培訓,JLPT_1 JLPT,p&pKDPj+ET
躾ける,しつける,紀律，教禮節,JLPT_1 JLPT,M=EeDC2V^e
実践,じっせん,練習，付諸實踐,JLPT_1 JLPT,lCEkku)Adc
質素,しっそ,簡單，謙虛，節儉,JLPT_1 JLPT,Lg&>>9*&@$
実態,じったい,真相，事實,JLPT_1 JLPT,r05!(zrd*p
失調,しっちょう,缺乏和諧，失衡,JLPT_1 JLPT,wL|Xhp<^m}
嫉妬,しっと,妒忌,JLPT_1 JLPT,"II[T1j,nrR"
実費,じっぴ,實際費用，成本價格,JLPT_1 JLPT,"Brcf8cxL,]"
指摘,してき,指出，身份證明,JLPT_1 JLPT,0XMUSx1~^
自転,じてん,旋轉，旋轉,JLPT_1 JLPT,eZnBlzL^Oi
助動詞,じょどうし,輔助動詞,JLPT_1 JLPT,MGBzC/KjZ/
淑やか,しとやか,優美,JLPT_1 JLPT,cs-RRQGVDP
萎びる,しなびる,要枯萎，褪色,JLPT_1 JLPT,n39PUN5yKB
シナリオ,シナリオ,設想,JLPT_1 JLPT,mcEC.#phJ/
しなやか,しなやか,柔軟，靈活，彈性,JLPT_1 JLPT,"llcgEUgd,}"
屎尿,しにょう,人類廢物,JLPT_1 JLPT,L{NJwSJvE1
地主,じぬし,房東,JLPT_1 JLPT,P7lP?kfIYU
凌ぐ,しのぐ,超越，超越；忍受,JLPT_1 JLPT,G74MSKaZvn
芝,しば,草地,JLPT_1 JLPT,M1OofFOiDR
始発,しはつ,第一列火車,JLPT_1 JLPT,b5g^3snh;^
耳鼻科,じびか,耳鼻喉科,JLPT_1 JLPT,M#I&@5u]tl
私物,しぶつ,私有財產，個人影響,JLPT_1 JLPT,vg>TaiCbc?
しぶとい,しぶとい,頑強，固執,JLPT_1 JLPT,mEFQwL`E!]
司法,しほう,司法管理,JLPT_1 JLPT,^h2%#WFiG
始末,しまつ,處理;之後清理,JLPT_1 JLPT,xVDH)/d;?h
染みる,しみる,浸泡；刺穿,JLPT_1 JLPT,uv-Quw{L2O
使命,しめい,任務，差事，消息,JLPT_1 JLPT,G+Vq)M-:^P
地元,じもと,當地的,JLPT_1 JLPT,v:38b>tQ|E
視野,しや,視野，前景,JLPT_1 JLPT,MXdrD7jy4!
弱,じゃく,精緻，柔軟,JLPT_1 JLPT,nRYFcY_m8}
社交,しゃこう,社交生活,JLPT_1 JLPT,vg:~]#q8^J
ジャズ,ジャズ,爵士樂,JLPT_1 JLPT,A5m[%vwV8S
謝絶,しゃぜつ,拒絕,JLPT_1 JLPT,MBe{>RfT0i
社宅,しゃたく,公司擁有的房屋,JLPT_1 JLPT,DbP-W*D~|w
若干,じゃっかん,有些，很少的數量,JLPT_1 JLPT,Q(Uny@e~8I
三味線,しゃみせん,三弦的日本吉他,JLPT_1 JLPT,s_z^^gPG!F
斜面,しゃめん,坡度，傾斜表面，斜角,JLPT_1 JLPT,x+=N.j3d7a
砂利,じゃり,礫石，鎮流器，鵝卵石,JLPT_1 JLPT,ATQMr:.4bz
洒落る,しゃれる,開玩笑，玩單詞；時髦的,JLPT_1 JLPT,H%!QFip;AM
ジャンパー,ジャンパー,夾克，跳線,JLPT_1 JLPT,"n,_jvSzMfG"
ジャンプ,ジャンプ,跳,JLPT_1 JLPT,pw$gcH64r%
ジャンボ,ジャンボ,巨型,JLPT_1 JLPT,uk]{9`9Xq{
ジャンル,ジャンル,類型,JLPT_1 JLPT,c5niOf<?L8
主,しゅ,所有者，主人，上帝,JLPT_1 JLPT,tZY2oe0@.s
種,しゅ,種子;種類,JLPT_1 JLPT,rY$n|JRb)Y
私有,しゆう,私有所​​有權,JLPT_1 JLPT,jZOSWJzMsO
～宗,～しゅう,教派,JLPT_1 JLPT,cpa^uYdTpm
収益,しゅうえき,收入，收益，收益,JLPT_1 JLPT,u?TiI-~;B#
修学,しゅうがく,學習,JLPT_1 JLPT,bPtmF5tna#
周期,しゅうき,週期，時期,JLPT_1 JLPT,CsG?_1Ru~6
衆議院,しゅうぎいん,下議院，眾議院,JLPT_1 JLPT,tTQG>y9]$G
就業,しゅうぎょう,就業，開始工作,JLPT_1 JLPT,cF>5iCVH#I
従業員,じゅうぎょういん,員工，工人,JLPT_1 JLPT,e0Gyloi?1+
集計,しゅうけい,總體化，匯總,JLPT_1 JLPT,s4<5~0hL>(
襲撃,しゅうげき,攻擊，衝鋒，突襲,JLPT_1 JLPT,ogO5j2R_;R
収支,しゅうし,收入和支出,JLPT_1 JLPT,kLuRkT404Z
終始,しゅうし,從頭到尾；一致（ly）,JLPT_1 JLPT,b9XF3_Vc&-
修士,しゅうし,碩士學位課程,JLPT_1 JLPT,eySOZRKm#K
