expression,reading,meaning,tags,guid
真っ暗,まっくら,完全黑暗,JLPT JLPT_2,L9D&pF9do3
真っ黒,まっくろ,俯仰黑色,JLPT JLPT_2,uf8qa)}H~~
真っ青,まっさお,深藍色，可怕的蒼白,JLPT JLPT_2,O<9;wBZ~L0
真っ先,まっさき,最初的開始,JLPT JLPT_2,J/q2ej|!r|
真っ白,まっしろ,純白色,JLPT JLPT_2,J6?OmtkLVX
祭る,まつる,脫水，蒙面,JLPT JLPT_2,GdV0$T|dnJ
窓口,まどぐち,（票）窗口,JLPT JLPT_2 Intermediate_Japanese_Ln.10 Intermediate_Japanese,xdz)^i]j;[
真似る,まねる,模仿，模仿,JLPT JLPT_2,uJZVzYu2Ry
まぶた,まぶた,眼瞼,JLPT JLPT_2,G%BvRagvhI
マフラー,マフラー,一條冬季圍巾,JLPT_2 JLPT Genki_Ln.14 Genki,Q87-B${@Jc
間も無く,まもなく,很快，很快,JLPT JLPT_2,vaV9T=MxPD
間もなく,まもなく,不久，不久之後，很快就不久了,JLPT JLPT_2,yu:b9)h!u&
マラソン,マラソン,馬拉松,JLPT JLPT_2,x1bZ*0{Jmx
稀,まれ,罕見，很少,JLPT JLPT_2,fI}bUBDb~F
回り道,まわりみち,車輛改道,JLPT JLPT_2,EmJ?soVNP8
満員,まんいん,滿屋，沒有空缺，賣光了,JLPT JLPT_2,lNFNyW1^.O
マンション,マンション,公寓多層公寓房,JLPT_2 JLPT Genki_Ln.14 Genki,BK;@JartEg
満点,まんてん,完美的分數,JLPT JLPT_2,wMe[}41xth
未～,み～,還沒有〜,JLPT JLPT_2,jlo$?jcv~p
見上げる,みあげる,抬頭，欣賞,JLPT JLPT_2,f/_Ecz_n}6
見送る,みおくる,露面；護送；讓通過,JLPT JLPT_2,k=}(8{DG3E
見下ろす,みおろす,要忽略，低頭看一些東西,JLPT JLPT_2,"J,1|nmvT6*"
見掛け,みかけ,外觀,JLPT JLPT_2,M{6UR7>ns)
三日月,みかづき,新月,JLPT JLPT_2,"oy@Fx($<,|"
岬,みさき,開普敦（海岸）,JLPT JLPT_2,mse@aZCB{~
みじめ,みじめ,悲傷，可憐，悲慘,JLPT JLPT_2,yJ1{6!ct=e
惨めな,みじめな,悲慘，可憐，不快樂，悲傷，可憐,JLPT JLPT_2,N0/%L2iZ-/
ミシン,ミシン,縫紉機,JLPT JLPT_2,d1j}k[P`go
自ら,みずから,就自己自己,JLPT JLPT_2,Jm|Fujfl1c
水着,みずぎ,泳衣（女人）,JLPT JLPT_2,o%MGb.}$^_
店屋,みせや,商店，商店,JLPT JLPT_2,vv#zIkIc#p
見出し,みだし,標題，索引,JLPT JLPT_2,H76Ot%CaXm
道順,みちじゅん,行程，路線,JLPT JLPT_2,e.TVg<fHh^
みっともない,みっともない,可恥的，不雅,JLPT JLPT_2 Intermediate_Japanese Intermediate_Japanese_Ln.11,NM_z!JuhP7
見詰める,みつめる,凝視，凝視,JLPT JLPT_2,ggyxS%fcH3
見直す,みなおす,再次查看，審查,JLPT JLPT_2,i4L<t=G)#$
見慣れる,みなれる,習慣於看到，熟悉,JLPT JLPT_2,L|*x29{!8`
醜い,みにくい,醜陋的,JLPT JLPT_2 Intermediate_Japanese_Ln.10 Intermediate_Japanese,>3rAC]n#o
実る,みのる,結出果實，成熟,JLPT JLPT_2,s?siXG_F6O
身分,みぶん,位置，狀態,JLPT JLPT_2,QAgzyPeRRn
見本,みほん,樣本,JLPT JLPT_2,AWma@Eod@B
見舞う,みまう,在（健康）之後詢問,JLPT JLPT_2,zTV4Yost{h
未満,みまん,少於，不足,JLPT JLPT_2,nt1s0!NVdz
名字,みょうじ,姓氏，姓氏,JLPT JLPT_2,"Ew6=${R8,S"
ミリ (メートル),ミリ (メートル),毫米,JLPT JLPT_2,kM;@-}8}0R
診る,みる,檢查（醫學）,JLPT JLPT_2,"q@#,?h7tBf"
民間,みんかん,私人，平民,JLPT JLPT_2,vv3cePKnIT
民主～,みんしゅ～,民主,JLPT JLPT_2,K3~5HUQIAM
民謡,みんよう,民歌，流行歌曲,JLPT JLPT_2,pP&9kI-fbS
無限,むげん,無限,JLPT JLPT_2,gDON}p~:3b
無地,むじ,清楚的,JLPT JLPT_2,o<F6#GtsCJ
蒸し暑い,むしあつい,潮濕，悶熱,JLPT JLPT_2,b:SYmm(y*W
矛盾,むじゅん,矛盾，不一致,JLPT JLPT_2,o%DtBbl{ew
無数,むすう,無數，無限的數字,JLPT JLPT_2,CTm.Li6V%.
紫,むらさき,紫色，紫色,JLPT JLPT_2,L>.R5hInn&
群れ,むれ,人群，羊群，牛群,JLPT JLPT_2,B_zh7-tRm8
姪,めい,侄女,JLPT JLPT_2 Intermediate_Japanese_Ln.8 Intermediate_Japanese,kEuo{su[^Q
名～,めい～,著名〜,JLPT JLPT_2,Ojv<[]|SWz
名作,めいさく,傑作,JLPT JLPT_2,h/LK6GJnNJ
名詞,めいし,名詞,JLPT JLPT_2,iPorDGRE(|
名刺,めいし,名片,JLPT JLPT_2,z;/559u$MG
名所,めいしょ,著名的地方,JLPT JLPT_2,n}/wr4@6m|
迷信,めいしん,迷信,JLPT JLPT_2,"p|p0h,n7H0"
命ずる,めいずる,命令，任命,JLPT JLPT_2,Qc}ueJ@_WT
名物,めいぶつ,著名產品，特殊產品，專業,JLPT JLPT_2,q76$d]Uuar
銘々,めいめい,每個人，個人,JLPT JLPT_2,N3.+yn]5jC
恵まれる,めぐまれる,受到祝福，富裕,JLPT JLPT_2,"s!Z[_1,-&j"
巡る,めぐる,四處走動,JLPT JLPT_2,GKyShII|t^
目指す,めざす,瞄準，關注,JLPT JLPT_2,oG%j5iiHnk
目覚し,めざまし,警報鎖,JLPT JLPT_2,d0&ePwjG0x
目下,めした,目前，現在,JLPT JLPT_2,K0{dBA~W!9
目印,めじるし,馬克，標誌，地標,JLPT JLPT_2,q`zWJQ:%c#
目立つ,めだつ,顯眼，脫穎而出,JLPT JLPT_2,tk[T8cc59E
めちゃくちゃ,めちゃくちゃ,荒謬，搞砸了，破壞了,JLPT JLPT_2,uO5)`QU0vj
めっきり,めっきり,值得注意的,JLPT JLPT_2,"wL+5c9k~v,"
めでたい,めでたい,快樂，吉祥，快樂,JLPT JLPT_2,sd<5h;im*g
メニュー,メニュー,菜單,JLPT Intermediate_Japanese JLPT_2 Intermediate_Japanese_Ln.6 Genki_Ln.2 Genki,Qb[M(zgy5[
めまい,めまい,頭暈，頭暈,JLPT JLPT_2,w[+/szbGSa
目安,めやす,標準，目標,JLPT JLPT_2,"BF>,#hrn[;"
免税,めんぜい,免稅,JLPT JLPT_2,ED4QKkxoOi
面積,めんせき,區域,JLPT JLPT_2,nvFYwK_.$V
面接,めんせつ,面試,JLPT JLPT_2,"G{,..f)t;T"
面倒臭い,めんどうくさい,麻煩，很累,JLPT JLPT_2,v_H;=Sw:>n
モーター,モーター,發動機,JLPT JLPT_2,"wBaq,e|KHL"
儲かる,もうかる,盈利，獲利,JLPT JLPT_2,"x^)#,>iTuV"
儲ける,もうける,賺錢，有（忍受，生下一個孩子）,JLPT JLPT_2,knorMFQjZa
申し訳ない,もうしわけない,不可原諒，對不起,JLPT JLPT_2,hK_t:TVUx-
木材,もくざい,木材，木材，木材,JLPT JLPT_2,p])fTiJgeI
目次,もくじ,目錄,JLPT JLPT_2,M+OIm~SY-.
潜る,もぐる,潛水，通過；逃避，隱藏,JLPT JLPT_2,qj|MaKX?5J
もしかしたら,もしかしたら,也許，也許是有機會的,JLPT JLPT_2,j:FmHM43yb
もたれる,もたれる,傾斜，依靠,JLPT JLPT_2,Qh6t6//2Z$
凭れる,もたれる,傾斜，傾斜，傾斜,JLPT JLPT_2,fLRY=%%+A3
モダン,モダン,現代的,JLPT JLPT_2,N5!.;_=H-k
餅,もち,粘米蛋糕,JLPT JLPT_2,OEgIoQ4(`q
モデル,モデル,時裝模型,JLPT JLPT_2 Intermediate_Japanese_Ln.8 Intermediate_Japanese,hjD+7m/[]w
元々,もともと,最初從本質上開始,JLPT JLPT_2,u[5ChLTTM_
物置,ものおき,儲藏室,JLPT JLPT_2,JX]1h3C@-y
物語る,ものがたる,告訴，指示,JLPT JLPT_2,M5^N%-Zkc~
物差し,ものさし,統治者，措施,JLPT JLPT_2,c.4G}[6Jdw
物凄い,ものすごい,大地震驚，驚人，在很大程度上,JLPT JLPT_2,P17Ihw(4J*
モノレール,モノレール,單軌,JLPT JLPT_2,l0q)O[^}S)
紅葉,もみじ,（日本）楓木,JLPT JLPT_2,hx<2A]~{T*
揉む,もむ,摩擦，皺巴巴（向上），皺紋,JLPT JLPT_2,0PUyW_0#W
もやす,もやす,燃燒,JLPT JLPT_2,r6}Dz{1iu]
催し,もよおし,事件，慶祝活動，功能,JLPT JLPT_2,"EIU(L,`^Eh"
盛る,もる,服務（食物）；填滿；開處方,JLPT JLPT_2,N]CqJA)#E%
問答,もんどう,問題和答案，對話,JLPT JLPT_2,A@X}Rt9?ZV
やかましい,やかましい,挑剔，過於關鍵,JLPT JLPT_2 Intermediate_Japanese Intermediate_Japanese_Ln.11,K^1j<(hE_K
喧しい,やかましい,嘈雜，大聲，狂熱，狂熱,JLPT JLPT_2,Pemm{hE0w}
夜間,やかん,晚上，夜間,JLPT JLPT_2,l-mqt6Hx:l
やかん,やかん,壺,JLPT JLPT_2,"tkW,zBf(b9"
やかん,やかん,壺,JLPT JLPT_2,"tkW,zBf(b9"
役者,やくしゃ,演員,JLPT JLPT_2,v7(WAy>oTx
役所,やくしょ,公職政府辦公室,JLPT JLPT_2,tYh<Y-yS(<
役人,やくにん,政府官員,JLPT JLPT_2,fB!QQWF_/~
薬品,やくひん,醫學，化學,JLPT JLPT_2,B95{D=Mv7A
役目,やくめ,職責，業務,JLPT JLPT_2,eJf:#JG.ri
火傷,やけど,燒傷，燙傷,JLPT JLPT_2,7I)hC`TW?
夜行,やこう,夜火車，夜旅行,JLPT JLPT_2,"y;lSnX%t,>"
矢印,やじるし,指導箭頭,JLPT JLPT_2,An<(bJl4^{
やたらに,やたらに,隨機，魯ck，盲目,JLPT JLPT_2,D]ow_1`[wN
薬局,やっきょく,藥房，藥房,JLPT JLPT_2,N194=aZ:d#
やっつける,やっつける,進攻（敵人），擊敗，結束,JLPT JLPT_2,l@9):k=!@X
やっぱり,やっぱり,畢竟，無論如何,Genki_Ln.17 JLPT JLPT_2 Genki,"wZ<[J,i02f"
家主,やぬし,房東,JLPT JLPT_2,DUdGHLB_/_
破く,やぶく,撕裂,JLPT JLPT_2,sH>!N}Nah~
やむをえない,やむをえない,無法幫助，不可避免,JLPT JLPT_2,h@Tq3wqB9&
軟らかい,やわらかい,柔軟，溫柔，li行,JLPT JLPT_2,I1/=F(E;;H
遊園地,ゆうえんち,遊樂園,JLPT JLPT_2,dC>55R1XHE
夕刊,ゆうかん,晚報,JLPT JLPT_2,G?pT?]klj{
友好,ゆうこう,友誼,JLPT JLPT_2,qSk@+t:._p
郵送,ゆうそう,郵寄,JLPT JLPT_2,"pak,%]0,3<"
夕立,ゆうだち,（突然的）晚上淋浴（雨）,JLPT JLPT_2,FOO]a;xGYZ
夕日,ゆうひ,（在）傍晚曬太陽,JLPT JLPT_2,BF*@*C-(FW
悠々,ゆうゆう,安靜，平靜，悠閒,JLPT JLPT_2,H<2A&m;&q9
有料,ゆうりょう,入場費，收費,JLPT JLPT_2,tT[a^[Mtvi
浴衣,ゆかた,浴袍，非正式的夏季和服,JLPT JLPT_2 Intermediate_Japanese_Ln.10 Intermediate_Japanese,h-?-L8Q|2u
行方,ゆくえ,一個人的下落,JLPT JLPT_2,P?=c#@orQc
湯気,ゆげ,蒸汽,JLPT JLPT_2,fcrd=}hEtO
輸血,ゆけつ,輸血,JLPT JLPT_2,ui=5Rt>-i.
輸送,ゆそう,運輸，運輸,JLPT JLPT_2,nl?PiUS:Q5
油断,ゆだん,疏忽，沒有準備,JLPT JLPT_2,"L&`<@,Zftu"
湯飲み,ゆのみ,茶碗,JLPT JLPT_2,s*/X<SI&g1
湯飲,ゆのみ,茶碗,JLPT JLPT_2,pwNMm0bu8j
緩い,ゆるい,鬆散，寬鬆，慢,JLPT JLPT_2,f-=j^I>k%>
溶岩,ようがん,岩漿,JLPT JLPT_2,"z`5eZ>DM,!"
容器,ようき,容器，插座，船隻，包裝,JLPT JLPT_2,f536=$=S=m
用語,ようご,術語，術語,JLPT JLPT_2 Intermediate_Japanese_Ln.2 Intermediate_Japanese,q6%7}a8txx
要旨,ようし,要點，必需品，摘要,JLPT JLPT_2,"v/s,Hals&5"
幼児,ようじ,嬰兒，嬰兒，孩子,JLPT JLPT_2,Fb~|WLt[gi
容積,ようせき,容量，體積,JLPT JLPT_2,qn|]G/bN%y
幼稚,ようち,嬰儿期，幼稚，嬰兒,JLPT JLPT_2,I1`Ngu(?)h
幼稚園,ようちえん,幼兒園,JLPT_2 JLPT Intermediate_Japanese_Ln.15 Intermediate_Japanese,GBPX%?VOoV
用途,ようと,使用，有用,JLPT JLPT_2,ydM@yIpgUu
洋品店,ようひんてん,服裝店,JLPT JLPT_2,LZsjB@a&45
養分,ようぶん,滋養，營養,JLPT JLPT_2,lk^;Qp?#ur
羊毛,ようもう,羊毛,JLPT JLPT_2,w_=+w8H+Ok
漸く,ようやく,最後，終於幾乎沒有,JLPT JLPT_2,C^iNv5N4/*
要領,ようりょう,要點，要點，大綱,JLPT JLPT_2,za3T9]!5JM
翌～,よく～,接下來〜,JLPT JLPT_2,Q|Y?=K(5C;
欲張り,よくばり,貪婪的,JLPT JLPT_2,b3gWN3k9:4
余計,よけい,太多，不必要，豐富，盈餘，多餘，多餘,JLPT JLPT_2,FkpUW)M;0p
よこす,よこす,發送，轉發；移交（例如，錢）,JLPT JLPT_2,GJ|S}*`g9u
よごす,よごす,（1）恥辱，羞辱，（2）污染，污染，土壤，使臟，污染,JLPT JLPT_2,"kPI0fi{,b:"
寄せる,よせる,要臨近，讓某人接近臨近，聚集，收集，聚集以交付（意見，新聞等），發送（例如，一封信），捐款，捐款，讓某人放棄,JLPT JLPT_2,td?jGlx.7h
余所,よそ,另一個地方，在其他地方，奇怪的部分,JLPT JLPT_2,GE|2R=rvQy
四つ角,よつかど,四個角落，十字路口,JLPT JLPT_2,EBB^]8mrLm
酔っ払い,よっぱらい,酒鬼,JLPT JLPT_2,m$-1zT#)h6
予備,よび,準備，備用,JLPT JLPT_2,oCDbXIVuCu
呼び掛ける,よびかける,呼籲，呼吸，向（人群）致辭，上訴,JLPT JLPT_2,E]+6r}%ERq
呼び出す,よびだす,召喚，致電（例如電話）,JLPT JLPT_2,B]HE<fu.Gh
蘇る,よみがえる,要復活，要復活,JLPT JLPT_2,bFWlW*}Y0x
慶ぶ,よろこぶ,很高興，高興,JLPT JLPT_2,bYQ/7BX1[E
来日,らいにち,來日本，參觀日本,JLPT JLPT_2,F=tQ&:UgOr
落第,らくだい,失敗，輟學,JLPT JLPT_2,Q(J~:!^_h.
ラッシュアワー,ラッシュアワー,高峰時間,JLPT JLPT_2 Intermediate_Japanese_Ln.10 Intermediate_Japanese,qG.v6=72Ou
欄,らん,文本專欄（例如，報紙中）,JLPT JLPT_2,"I[,7dha!hT"
ランチ,ランチ,午餐,JLPT JLPT_2,G/r6l:J~B?
ランニング,ランニング,跑步;背心,JLPT JLPT_2,Ctg/L&AR{n
乱暴,らんぼう,粗魯，暴力，粗糙,JLPT JLPT_2,s8$*-j{s@r
理科,りか,科學,JLPT JLPT_2,f#/2Fo6[T)
利害,りがい,優勢和缺點，利息,JLPT JLPT_2,BYu5o+Pi5&
リズム,リズム,韻律,JLPT JLPT_2,sEJgqt=slc
リットル,リットル,升,JLPT JLPT_2,J=WKC<9({c
リポート,リポート,報告，論文,JLPT JLPT_2,"C>!.T,TyRb"
リボン,リボン,絲帶,JLPT JLPT_2,d<&zzlZBY`
略す,りゃくす,縮寫,JLPT JLPT_2,tS9.Rzrjw(
流域,りゅういき,（流域,JLPT JLPT_2,fHWZ-KtDHt
寮,りょう,旅館，宿舍,JLPT JLPT_2,v~j5~V9)9G
両～,りょう～,兩者〜,JLPT JLPT_2,i/MiSZ3!G4
両側,りょうがわ,雙方,JLPT JLPT_2,I4rwSM+9WF
漁師,りょうし,漁夫,JLPT JLPT_2,lKSSx-0&_N
領事,りょうじ,領事,JLPT JLPT_2,Pu=nQI2MaF
領収,りょうしゅう,收據，代金券,JLPT JLPT_2,g0BH(u/;@f
臨時,りんじ,臨時，特殊，非凡,JLPT JLPT_2,"IQ{y{$,U6]"
留守番,るすばん,護理人員，看守，看戶主,JLPT JLPT_2 Genki_Ln.23 Genki,MW#7DF[RQ)
例外,れいがい,例外,JLPT JLPT_2,tw6[F{cyVX
零点,れいてん,零，沒有標記,JLPT JLPT_2,Hh<_pAYn4<
冷凍,れいとう,冷凍，冷藏，製冷,JLPT JLPT_2,iIL[pf<7Zb
レインコート,レインコート,雨衣,JLPT JLPT_2,h{`Micb;bg
レクリェーション,レクリェーション,娛樂,JLPT JLPT_2,MmD@s.(0])
レジャー,レジャー,閒暇,JLPT JLPT_2,o0|E{X}Nj}
列島,れっとう,島嶼鏈,JLPT JLPT_2,Ev?wG8aB}r
煉瓦,れんが,磚,JLPT JLPT_2,cY@sqBwW67
連合,れんごう,聯盟，聯盟,JLPT JLPT_2,F3-L+C:h6>
レンズ,レンズ,鏡片,JLPT JLPT_2,w1(O7Kos8|
ローマ字,ローマじ,羅馬化，羅馬字母（字母）,JLPT_2 JLPT Intermediate_Japanese_Ln.15 Intermediate_Japanese,"n,*Nb4*]$5"
ろうそく,ろうそく,蠟燭,JLPT_2 JLPT Genki_Ln.18 Genki,w_)UKdrs_:
録音,ろくおん,（音頻）錄製,JLPT JLPT_2,E#iNpJw]tp
ロッカー,ロッカー,儲物櫃,JLPT JLPT_2,m*zHe7hzP9
ロビー,ロビー,遊說,JLPT JLPT_2,i8ig9mjNdK
論ずる,ろんずる,爭論，討論,JLPT JLPT_2,y/^Bn9Z9<_
和～,わ～,日本風格,JLPT JLPT_2,JBvdN:J16X
和英,わえい,日語英語,JLPT JLPT_2,"B*@cU.E9,A"
我～,わが～,我們的〜,JLPT JLPT_2,L0:Cs<lBa|
分かれる,わかれる,分支，到分叉，分開分開，分裂，分裂以分散，散射,JLPT JLPT_2,b{~nvNu2:{
若々しい,わかわかしい,年輕，年輕,JLPT JLPT_2,EC2u(({!rQ
詫びる,わびる,道歉,JLPT JLPT_2,x!9QsM6~r{
和服,わふく,日本衣服,JLPT JLPT_2,v@K#0^dxIj
割合に,わりあいに,相對，相對,JLPT JLPT_2,A0do>r1!)l
割算,わりざん,師（數學）,JLPT JLPT_2,eZw4N!$Eu-
割と,わりと,相對，相對,JLPT JLPT_2,"I-,z(jixJ,"
割引,わりびき,折扣,JLPT JLPT_2,oLo@nz.I(q
ワンピース,ワンピース,一件式連衣裙,JLPT JLPT_2,l({SDlo@!^
