expression,reading,meaning,tags,guid
他人,たにん,無關的人，陌生人,JLPT JLPT_2 JLPT_3,hCa*aP>NLK
種,たね,種子;材料;原因,JLPT JLPT_2 JLPT_3,q$QKyzwhUV
束,たば,束，捆,JLPT JLPT_2 JLPT_3,HpG5d&jd4^
足袋,たび,日本襪子（腳趾脫腳）,JLPT JLPT_2 JLPT_3,bhqtwW<taj
度,たび,櫃檯發生,JLPT JLPT_2 JLPT_3,c~q$.~Py-+
旅,たび,旅行，旅行，旅程,JLPT JLPT_2 JLPT_3,AP3&ju<[do
たびたび,たびたび,經常，經常反复,JLPT JLPT_2 JLPT_3,N_zxk]NfeP
玉,たま,球，球，硬幣,JLPT JLPT_2 JLPT_3,kel|c(YKw~
球,たま,地球，球，球,JLPT JLPT_2 JLPT_3,"IL5}@,L(HU"
弾,たま,子彈，射擊,JLPT JLPT_2 JLPT_3,t`CC/|.iog
偶,たま,夫妻，夫婦，朋友,JLPT JLPT_2 JLPT_3,H%.6|y[Mxx
騙す,だます,欺騙，作弊，欺騙,JLPT JLPT_2 JLPT_3,Lk)a>8:jDg
偶々,たまたま,出乎意料的是，偶然地偶然,JLPT JLPT_2 JLPT_3,JUx|gK)1.9
たまらない,たまらない,無法忍受，難以忍受，無法執行,JLPT JLPT_2 JLPT_3,l`8q_oGHnv
溜まる,たまる,收集，收集，積累,JLPT JLPT_2 JLPT_3,vB$#wF*|#8
黙る,だまる,保持沉默,JLPT JLPT_2 JLPT_3,s)emL*qV&)
試し,ためし,試驗，測試,JLPT JLPT_2 JLPT_3,qBNYe=mSa8
試す,ためす,嘗試，測試,JLPT JLPT_2 JLPT_3,OHz{.@pYIY
溜める,ためる,積累，收集,JLPT JLPT_2 JLPT_3,I-!#mDL3^x
便り,たより,新聞，信件，信件,JLPT JLPT_2 JLPT_3,gbz0bmQQdz
頼る,たよる,依靠，求助，依靠,JLPT JLPT_2 JLPT_3,Cpd=G;du6L
段,だん,步驟，樓梯，等級,JLPT JLPT_2 JLPT_3,CK0>fzUr{x
単位,たんい,學分（上學課程）；單位，面額,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.3,ddo&;VY0jx
単語,たんご,單詞;詞彙,JLPT JLPT_3 JLPT_2 Genki_Ln.9 Genki,v$Mi}v}l@p
男子,だんし,年輕人,JLPT JLPT_2 JLPT_3,o|;<c@[|f3
単純,たんじゅん,簡單,JLPT JLPT_2 JLPT_3,c0+aDZX4Q5
誕生,たんじょう,出生,JLPT JLPT_2 JLPT_3,dP`<<G(e41
ダンス,ダンス,舞蹈,JLPT JLPT_2 JLPT_3,euR|T?GwM~
団体,だんたい,組織，協會,JLPT JLPT_2 JLPT_3,N[4TY72XQk
担当,たんとう,（在）電荷,JLPT JLPT_2 JLPT_3,eVQE*ebssb
単なる,たんなる,僅僅，簡單，純粹,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.15,bCE(TsI6rY
単に,たんに,簡而言之,JLPT JLPT_2 JLPT_3,ndj9zxLbCH
地,ち,地球,JLPT JLPT_2 JLPT_3,o?b;2k}iDx
地位,ちい,（社會）地位，地位,JLPT JLPT_2 JLPT_3,PA:U(:c/cc
地域,ちいき,地區，地區,JLPT JLPT_2 JLPT_3,kp_^FvzmU=
チーズ,チーズ,起司,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.9,v`l$a/$V*R
チーム,チーム,團隊,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.7,zOpx4Q5dSu
知恵,ちえ,智慧，機智，智慧,JLPT JLPT_2 JLPT_3,jp9hTe)yc?
地下,ちか,地下室，地下,JLPT JLPT_2 JLPT_3,I;*P_Q7^ak
違い,ちがい,差異，差異,Genki_Ln.17 JLPT JLPT_3 JLPT_2 Genki,E&4b+:J$~A
違いない,ちがいない,（短語）當然，可以肯定地誤會,JLPT JLPT_2 JLPT_3,hLl(I;+k]7
近頃,ちかごろ,最近，最近，如今,JLPT JLPT_2 JLPT_3,f(L:7>]T]*
地球,ちきゅう,大地,JLPT JLPT_2 JLPT_3,qL[iG:?A.4
地区,ちく,區，部分,JLPT JLPT_2 JLPT_3,f^*Mzp$yP!
遅刻,ちこく,遲到，遲到,JLPT JLPT_2 JLPT_3,BI&hsIsXx!
知事,ちじ,縣長,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.4,ISq?4C~q1c
知識,ちしき,知識，信息,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.1,JB`8NU-%cx
父親,ちちおや,父親,JLPT JLPT_2 JLPT_3,x^b@}}_x/I
知能,ちのう,智力，大腦,JLPT JLPT_2 JLPT_3,s0*$SOLx]G
地平線,ちへいせん,地平線,JLPT JLPT_2 JLPT_3,K*ilXC|Xu$
地方,ちほう,區域，地區，地區,JLPT JLPT_2 JLPT_3,"z)]^*l}=r,"
茶,ちゃ,茶,JLPT JLPT_2 JLPT_3,"fMCQ,=~B@s"
チャンス,チャンス,機會，機會,JLPT JLPT_2 JLPT_3,m8a~R)2L&s
ちゃんと,ちゃんと,完美，正確，準確,JLPT JLPT_2 JLPT_3,fb]dH3uhx1
中,ちゅう,內部，中間,JLPT JLPT_2 JLPT_3,giNr]3xbMq
注,ちゅう,註釋，解釋性註釋,JLPT JLPT_2 JLPT_3,ewit4l?.v2
中央,ちゅうおう,中央，中心，中間,JLPT JLPT_2 JLPT_3,hbJS=^3J3d
中学,ちゅうがく,初中，初中,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.1,BDc+1/~Gst
中古,ちゅうこ,二手,JLPT JLPT_2 JLPT_3,oGNXy5VYfH
中止,ちゅうし,懸架，停止，中斷,JLPT JLPT_2 JLPT_3,blGv@A}r>*
駐車,ちゅうしゃ,停車場（例如汽車）,JLPT JLPT_2 JLPT_3,r:>>eJ5z0v
昼食,ちゅうしょく,午餐（與晝ご飯（ひるごはん）相同）,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.6,Ce&bm$.+x}
中心,ちゅうしん,中心，核心,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.10,qN$B1x]6v4
注目,ちゅうもく,注意，注意力，觀察,JLPT JLPT_2 JLPT_3,D//womH([Q
注文,ちゅうもん,訂購，請求,JLPT JLPT_2 JLPT_3,"s6G1Y@{fM,"
長期,ちょうき,長時間,JLPT JLPT_2 JLPT_3,c8O%1yU]YR
調査,ちょうさ,民意調查;調查,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.5,d$M#lyGTF?
調子,ちょうし,狀況，狀態，調子，音調,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.5,"d]P8,Fg)ha"
頂上,ちょうじょう,頂部，山頂，峰值,JLPT JLPT_2 JLPT_3,dQdf#E1ni7
ちょうだい,ちょうだい,- 口語的ください;通常由兒童或婦女使用 -,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.11,o/CK30c)[2
貯金,ちょきん,（存款,JLPT JLPT_2 JLPT_3,Qk=_]>V~E6
直接,ちょくせつ,直接，直接，第一手,JLPT JLPT_2 JLPT_3,s&G:wJLBgj
著者,ちょしゃ,作者，作家,JLPT JLPT_2 JLPT_3,f3<v-734W$
散らす,ちらす,分散，分散，分發,JLPT JLPT_2 JLPT_3,vw$z+tJyr%
散る,ちる,跌倒，散射（例如，開花）,JLPT JLPT_2 JLPT_3,J2:m]+werC
遂に,ついに,最後，最後,JLPT JLPT_2 JLPT_3,nxB*ZCg|Xk
通過,つうか,通過，通過,JLPT JLPT_2 JLPT_3,ph$_=yR?BI
通貨,つうか,貨幣,JLPT JLPT_2 JLPT_3,/j4TmH~2}
通学,つうがく,通勤上學,JLPT JLPT_2 JLPT_3,J:l]_|3w@r
通勤,つうきん,上班,JLPT JLPT_2 JLPT_3,e/9Ql]v_wl
通行,つうこう,通過，通過,JLPT JLPT_2 JLPT_3,c^6[uEL+8F
通じる,つうじる,跑步，導致，交流,JLPT JLPT_2 JLPT_3,t0;rVhq2PA
通信,つうしん,通訊，通信,JLPT JLPT_2 JLPT_3,jbQzL}efHR
通訳,つうやく,解釋;口譯員,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.8,A:!.K&=/gb
捕まる,つかまる,被捕；被抓住,JLPT JLPT_3 JLPT_2 Genki Genki_Ln.21,zje2ssH%h&
掴む,つかむ,抓住，抓住，掌握,JLPT JLPT_2 JLPT_3,AX[XflD{[A
疲れ,つかれ,疲倦，疲勞,JLPT JLPT_2 JLPT_3,il1GiN=]{4
付き合い,つきあい,社會化；友誼;協會,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.5,y]4O/.LN};
付合う,つきあう,與公司交往，與,JLPT JLPT_2 JLPT_3,comK`lsMXR
次々,つぎつぎ,連續一個,JLPT JLPT_2 JLPT_3,tMy_Cz-rgH
付く,つく,毗鄰，固定，遵守,JLPT JLPT_2 JLPT_3,CCTf>ERIuq
就く,つく,定居（位置），佔領（座位），學習（在老師的領導下）,JLPT JLPT_2 JLPT_3,f$o&/[vj_J
突く,つく,推力，罷工；戳,JLPT JLPT_2 JLPT_3,deUV5De}4o
次ぐ,つぐ,旁邊排名,JLPT JLPT_2 JLPT_3,lPJSJa%iEy
注ぐ,つぐ,倒入）,JLPT JLPT_2 JLPT_3,H]>=HALt|h
付ける,つける,連接，加入，添加,JLPT JLPT_2 JLPT_3,COK~n$@s;+
着ける,つける,穿上，穿；繪製,JLPT JLPT_2 JLPT_3,xK/@QFUs`+
伝わる,つたわる,被傳遞，要傳播,JLPT JLPT_2 JLPT_3,I(SdOHy)n4
土,つち,土，土壤,JLPT JLPT_2 JLPT_3,b0C;E+y*OO
続き,つづき,續集，延續,JLPT JLPT_2 JLPT_3,DOx[F]Tq]~
包み,つつみ,捆綁包，包裝,JLPT JLPT_2 JLPT_3,"A$,U3V5z/a"
勤め,つとめ,工作，就業,JLPT JLPT_2 JLPT_3,jyI}</P9|V
務め,つとめ,責任,JLPT JLPT_2 JLPT_3,HBnD=Z&jL.
繋がる,つながる,與之相關，與,JLPT JLPT_2 JLPT_3,o>5Zj80/>t
繋ぐ,つなぐ,領帶，固定，連接,JLPT JLPT_2 JLPT_3,dvYDG|g:)z
繋げる,つなげる,連接,JLPT JLPT_2 JLPT_3,CaP($Be11=
常に,つねに,總是（與いつも）（書面表達）,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.11,"bxwo]l,au."
翼,つばさ,翅膀,JLPT JLPT_2 JLPT_3,h7J%]@@_.i
つまり,つまり,即換句話說;簡而言之,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.2,Qct:$c#r&I
罪,つみ,犯罪，過錯，輕率,JLPT JLPT_2 JLPT_3,MgWjvX`Yu]
積む,つむ,堆積，堆放,JLPT JLPT_2 JLPT_3,"j$?]*}X8^,"
詰める,つめる,打包，縮短，鍛煉（詳細信息）,JLPT JLPT_2 JLPT_3,r`t;z%W._9
積もる,つもる,堆積,JLPT JLPT_2 JLPT_3,B|7C=u@tnY
梅雨,つゆ,雨季,JLPT JLPT_2 JLPT_3,Kq1aO&o3e~
辛い,つらい,痛苦，心碎,JLPT JLPT_2 JLPT_3,x#3!zMZ{Ua
釣,つり,釣魚,JLPT JLPT_2 JLPT_3,hp*Ne3T*|9
連れ,つれ,伴侶，公司,JLPT JLPT_2 JLPT_3,"M#vEpHbV,1"
出,で,流出，來（去），畢業,JLPT JLPT_2 JLPT_3,w{EtNFmA(5
出会い,であい,會議，會合，相遇,JLPT JLPT_2 JLPT_3,d]*3#}qvAo
出合い,であい,相遇,JLPT JLPT_2 JLPT_3,NNhd{.G%>}
出会う,であう,偶然見面，遇到，碰巧相遇,JLPT JLPT_2 JLPT_3,OTct<~-|UE
提案,ていあん,建議，命題，建議,JLPT JLPT_2 JLPT_3,"iGm7,)MoHt"
定期,ていき,固定期限,JLPT JLPT_2 JLPT_3,A!sHO/~:s^
抵抗,ていこう,抵抗，反對,JLPT JLPT_2 JLPT_3,N(w.Tb~N=E
提出,ていしゅつ,演示，提交，備案,JLPT JLPT_2 JLPT_3,_gNbOk8-6
停電,ていでん,電力故障,JLPT JLPT_2 JLPT_3,H}DrQpl/{h
程度,ていど,學位，金額，水平,JLPT JLPT_2 JLPT_3,F`R&X?&TVu
停留所,ていりゅうじょ,公共汽車或電車停車,JLPT JLPT_2 JLPT_3,Awx`muH^bu
デート,デート,日期（僅在“社會參與”的意義上）,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.5 Genki_Ln.3 Genki,OE9g6(Wr!Q
敵,てき,敵人，競爭對手,JLPT JLPT_2 JLPT_3,Ea+9Js(Fd+
出来事,できごと,事件發生，事件,JLPT JLPT_2 JLPT_3,jSaj(o[]4Q
適する,てきする,適合，適合,JLPT JLPT_2 JLPT_3,BBp^;rnN&Z
適切,てきせつ,適當，足夠，相關性,JLPT JLPT_2 JLPT_3,GJ78SM<nAC
適度,てきど,緩和,JLPT JLPT_2 JLPT_3,"P,Aa?trXr^"
適用,てきよう,申請,JLPT JLPT_2 JLPT_3,F[1:.C?p}A
できれば,できれば,如果可能的話…,JLPT JLPT_2 JLPT_3,Nl1_P@+[2J
手品,てじな,魔術，魔術,JLPT JLPT_2 JLPT_3,Bmip}Vg}I5
ですから,ですから,所以,JLPT JLPT_2 JLPT_3,Jo!p#Qfr#o
鉄,てつ,鐵,JLPT JLPT_2 JLPT_3,u7QQ@g<pTi
哲学,てつがく,哲學,JLPT JLPT_2 JLPT_3,w4;9Z6RDj*
手伝い,てつだい,幫助，助手，助理,JLPT JLPT_2 JLPT_3,KsJJ=HC*D~
徹底,てってい,徹底，完整,JLPT JLPT_2 JLPT_3,u^FH5{m=7A
鉄道,てつどう,鐵路;鐵路,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.10,fH8D~mT1*!
徹夜,てつや,整夜熬夜，不眠之夜,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.7,"Lx.`K,!_&%"
手間,てま,時間，勞動,JLPT JLPT_2 JLPT_3,zh##v%wLiw
デモ,デモ,演示，演示,JLPT JLPT_2 JLPT_3,zxldW(*v39
典型,てんけい,類型，模式，原型,JLPT JLPT_2 JLPT_3,b#]l?Jh5h
天候,てんこう,天氣,JLPT JLPT_2 JLPT_3,Du(D%o0?(h
電子,でんし,電子;電子的,JLPT JLPT_2 JLPT_3,KF~X[<t._6
テント,テント,帳篷,JLPT JLPT_2 JLPT_3,C+]@`|c9$-
伝統,でんとう,傳統，慣例,JLPT JLPT_2 JLPT_3,b?a#:(nI:=
天然,てんねん,自然，自發性,JLPT JLPT_2 JLPT_3,mJ@k+Q+jCj
問い,とい,問題，查詢,JLPT JLPT_2 JLPT_3,qN5[}C*k;Z
党,とう,黨（政治）,JLPT JLPT_2 JLPT_3,CwN*@P-oun
塔,とう,塔，寶塔,JLPT JLPT_2 JLPT_3,K]pA87hQ2g
答案,とうあん,考試紙，考試腳本,JLPT JLPT_2 JLPT_3,MoK&)Fu]bx
同一,どういつ,身份，相同性，相似性,JLPT JLPT_2 JLPT_3,l<daK{7I?K
銅貨,どうか,銅硬幣,JLPT JLPT_2 JLPT_3,v?#F}bohO.
当時,とうじ,當時，在那些日子（與そのころ）,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.13,cAqI6F$%jo
動詞,どうし,動詞,JLPT JLPT_2 JLPT_3,Jt^|GpM7=V
同時,どうじ,同時（同時）,JLPT JLPT_2 JLPT_3,yvg^A$k^a|
どうしても,どうしても,無論如何，無論如何，無論人們多麼努力,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.11,u>t|EJmDdT
どうぞよろしく,どうぞよろしく,很高興認識你,JLPT JLPT_2 JLPT_3,k:&n.w>9]!
到着,とうちゃく,到達,JLPT JLPT_2 JLPT_3,i)aR;Wlc03
道徳,どうとく,德,JLPT JLPT_2 JLPT_3,F<|nkQy)11
投票,とうひょう,投票，民意調查,JLPT JLPT_2 JLPT_3,NlT[;z*wrK
東洋,とうよう,東方,JLPT JLPT_2 JLPT_3,kzZ}UECtrI
同様,どうよう,相同，相同（類型），喜歡,JLPT JLPT_2 JLPT_3,w[nqm0x.)$
童謡,どうよう,兒童歌，童謠,JLPT JLPT_2 JLPT_3,pW$[md&UnE
同僚,どうりょう,同事;同事,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.6 Genki Genki_Ln.21,Ra.t5JBS3r
道路,どうろ,路,JLPT JLPT_2 JLPT_3,zy.8&725kR
通す,とおす,讓通過，忽視，繼續,JLPT JLPT_2 JLPT_3,iHbDjUw`ah
通り過ぎる,とおりすぎる,通過，通過,JLPT JLPT_2 JLPT_3,n%iou*]&!6
都会,とかい,城市,JLPT JLPT_2 JLPT_3,p*_|WF)kYy
溶く,とく,溶解（油漆）,JLPT JLPT_2 JLPT_3,M1t!(0fZzF
解く,とく,解開;答案，解決,JLPT JLPT_2 JLPT_3,b.j;M[.:j7
退く,どく,撤退，退縮，退出,JLPT JLPT_2 JLPT_3,c$$~C+pfb}
毒,どく,毒藥，有毒物質,JLPT JLPT_2 JLPT_3,DARItH3te]
得意,とくい,驕傲，勝利，繁榮,JLPT JLPT_2 JLPT_3,w<S{;~)l0:
読書,どくしょ,閱讀,JLPT JLPT_2 JLPT_3,F6~L<UDvE+
独身,どくしん,單身，未婚,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.14,img~a/~?x<
特徴,とくちょう,特徵）;特徵）;特質,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.10,dd#*-FyzHW
特長,とくちょう,Forte，優點,JLPT JLPT_2 JLPT_3,e_t7Cd~09D
独特,どくとく,特殊性，獨特性，特徵,JLPT JLPT_2 JLPT_3,"hWn,<pPOA"
独立,どくりつ,獨立（例如，印第安人日），自助,JLPT JLPT_2 JLPT_3,wgVbY)l!G:
溶ける,とける,融化，融化，溶解,JLPT JLPT_2 JLPT_3,Go3eNt+^C%
解ける,とける,取消紐帶，分開,JLPT JLPT_2 JLPT_3,E_4w+LM=cF
どこか,どこか,在某個地方，任何地方,JLPT JLPT_2 JLPT_3,n<7QA|Q%GZ
ところが,ところが,但是，即使,JLPT JLPT_2 JLPT_3,m-8$vGofT(
ところで,ところで,順便一提;即使,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.1,yzfKCn.aBb
登山,とざん,爬山,JLPT JLPT_2 JLPT_3,N-%3i1PqFk
都市,とし,城市，城市，城市,JLPT JLPT_2 JLPT_3,tNXI!+#v:`
年月,としつき,幾個月和幾年,JLPT JLPT_2 JLPT_3,b%`/I;RJ$^
図書,としょ,圖書,JLPT JLPT_2 JLPT_3,e>Nm^AgJ])
年寄,としより,老年人，老年人,JLPT JLPT_2 JLPT_3,dH(n+sRgp{
閉じる,とじる,關閉（例如，書，眼睛），閉嘴,JLPT JLPT_2 JLPT_3,JWs?hJ:*yD
途端,とたん,只是（現在，現在，等）,JLPT JLPT_2 JLPT_3,hC>h/uXgyk
土地,とち,土地，土壤土地,JLPT JLPT_2 JLPT_3,d;>FkWx>zj
突然,とつぜん,突然，突然出乎意料,JLPT JLPT_2 JLPT_3,u9EG(SkQ{j
トップ,トップ,頂部,JLPT JLPT_2 JLPT_3,q]>Jr![.(N
届く,とどく,到達,JLPT JLPT_2 JLPT_3,e?<7!g}yZ;
とにかく,とにかく,無論如何，無論如何，無論如何,JLPT JLPT_3 JLPT_2 Genki Genki_Ln.21,im{&K_@wV
飛ばす,とばす,跳過，省略,JLPT JLPT_2 JLPT_3,Hs}AOgVJU~
飛び出す,とびだす,跳出，趕出去，飛出去,JLPT JLPT_2 JLPT_3,jD`AkcS%la
留める,とめる,固定，關閉，拘留,JLPT JLPT_2 JLPT_3,EluezN4]RV
泊める,とめる,讓某人待（一夜之間）（V.T.）,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.1,sr$3#;WnNi
友,とも,朋友，同伴，朋友,JLPT JLPT_2 JLPT_3,I(06/Hp@B7
共に,ともに,分享，參加,JLPT JLPT_2 JLPT_3,J&blXp45W[
虎,とら,老虎,JLPT JLPT_2 JLPT_3,q3*!nq{_pc
ドライブ,ドライブ,開車，開車,JLPT Genki_Ln.11 JLPT_3 JLPT_2 Genki,"I,~F.X8Z8F"
トラック,トラック,卡車; （跑步）軌道,JLPT JLPT_2 JLPT_3,q*_SbJJ@!!
ドラマ,ドラマ,戲劇,JLPT JLPT_2 JLPT_3,mL~N]Bfwf}
トランプ,トランプ,撲克牌（點燃：特朗普）,JLPT JLPT_2 JLPT_3,m&n=U!*VAu
取り上げる,とりあげる,拿起，撿起；沒收,JLPT JLPT_2 JLPT_3,hUa->MmssI
努力,どりょく,偉大的努力，努力，努力,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.14,P$}d5=b$SY
トレーニング,トレーニング,訓練,JLPT JLPT_2 JLPT_3,h-6r=v)@/P
ドレス,ドレス,裙子,JLPT JLPT_2 JLPT_3,wj.H_PUH[6
取れる,とれる,脫下,JLPT JLPT_2 JLPT_3,Hw{&qvpk7n
泥,どろ,泥,JLPT JLPT_2 JLPT_3,d(Q$9Oy/;r
トン,トン,噸（1000磅）。,JLPT JLPT_2 JLPT_3,c$BFN)`=lz
とんでもない,とんでもない,令人髮指，沒辦法！,JLPT JLPT_2 JLPT_3,bl*lVwAn^S
どんなに,どんなに,如何，多少,JLPT JLPT_2 JLPT_3,AecyZ~s0IY
トンネル,トンネル,隧道,JLPT JLPT_2 JLPT_3,"gyvzV/QL,O"
名,な,名稱，聲譽,JLPT JLPT_2 JLPT_3,O0j|#CZ{DW
内容,ないよう,主題，內容，細節,JLPT JLPT_2 JLPT_3,i{JT|O:vZ0
なお,なお,還是，但是,JLPT JLPT_2 JLPT_3,x$e]XDdzMn
仲,なか,關係，關係,JLPT JLPT_2 JLPT_3,x6DIm?q|TP
流す,ながす,瀝乾，漂浮，脫落（例如，血液，眼淚）,JLPT JLPT_2 JLPT_3,b9+3bd5x%g
半ば,なかば,中間，中途,JLPT JLPT_2 JLPT_3,m<2jyxDj3g
仲間,なかま,公司，同事，同事,JLPT JLPT_2 JLPT_3,O~m#4j_48)
中身,なかみ,內容）;物質,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.13,J`BoSI)KdS
中味,なかみ,內容，內部，填充,JLPT JLPT_2 JLPT_3,iXe{m_#VVd
眺め,ながめ,場景;看法;前景;前景,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.10,q7BF&&<kDs
眺める,ながめる,查看，凝視,JLPT JLPT_2 JLPT_3,Jux]l79hU7
流れ,ながれ,流，當前,JLPT JLPT_2 JLPT_3,d.aR+yRU]C
流れる,ながれる,流動，被沖走,JLPT JLPT_2 JLPT_3,L(]6kjxkO5
亡くす,なくす,失去一個人,JLPT JLPT_2 JLPT_3,KL@%|R=4Tw
殴る,なぐる,罷工;擊中;打孔,JLPT JLPT_3 JLPT_2 Genki Genki_Ln.21,eS]UZnH]O8
無し,なし,沒有,JLPT JLPT_2 JLPT_3,tUofx+jM%K
なぜなら,なぜなら,因為,JLPT JLPT_2 JLPT_3,H{Gk:ou^*M
謎,なぞ,謎語，拼圖，謎,JLPT JLPT_2 JLPT_3,"NDO,I}[;_1"
納得,なっとく,同意，同意，理解,JLPT JLPT_2 JLPT_3,JuwJ4CGSR`
何か,なにか,某物,JLPT JLPT_3 JLPT_2 Genki_Ln.8 Genki,j.C?;uY)C5
なにも,なにも,沒有什麼,JLPT JLPT_2 JLPT_3,MXWN];^p1V
鍋,なべ,鍋，鍋,JLPT JLPT_2 JLPT_3,mwf<LRd<l+
生,なま,原始，未加工,JLPT JLPT_2 JLPT_3,r*Fk8g)/r@
怠ける,なまける,閒著，忽視,JLPT JLPT_2 JLPT_3,"yx?2EFwB,]"
波,なみ,海浪,JLPT JLPT_2 JLPT_3,pN{_T4/c^1
涙,なみだ,撕,JLPT JLPT_2 JLPT_3,oRUb;($Ghp
悩む,なやむ,痛苦，困擾,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.14,bu-LsE_(B1
鳴らす,ならす,響起，聽起來,JLPT JLPT_2 JLPT_3,i97JG)YBV+
為る,なる,改變，使用，到達,JLPT JLPT_2 JLPT_3,bNL#{T]zX=
生る,なる,結出果實,JLPT JLPT_2 JLPT_3,L4foi?c6%U
馴れる,なれる,被馴化，變死,JLPT JLPT_2 JLPT_3,ol(4_S7K{0
縄,なわ,繩索,JLPT JLPT_2 JLPT_3,n`oE5IcC;2
何で,なんで,為什麼，什麼,JLPT JLPT_2 JLPT_3,HqNM3@mEGg
何でも,なんでも,一定的一切,JLPT JLPT_2 JLPT_3,KLOu@z)~5u
何とか,なんとか,不知何故，一種或另一種方式,JLPT JLPT_2 JLPT_3,PsxfE&mMV)
似合う,にあう,適合（一個人），匹配（衣服），（某物）變成（某人）,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.11,jtNV<xuHWD
煮える,にえる,煮沸，做飯，煮熟,JLPT JLPT_2 JLPT_3,"bik,,M3:tN"
苦手,にがて,貧窮（at），弱（in），不喜歡（）,JLPT JLPT_2 JLPT_3,M3gYUPwtEh
握る,にぎる,抓住，抓住，塑造壽司,JLPT JLPT_2 JLPT_3,vmSd+R!f5d
日,にち,天,JLPT JLPT_2 JLPT_3,Nod.Sq)g|g
日常,にちじょう,普通，每天常規,JLPT JLPT_2 JLPT_3,m=K]ZkdB>_
日光,にっこう,陽光,JLPT JLPT_2 JLPT_3,O|V6=xs6Hv
日中,にっちゅう,白天，寬闊的白天,JLPT JLPT_2 JLPT_3,1%wJTAZoF
にっこり,にっこり,甜蜜的微笑，微笑，笑,JLPT JLPT_2 JLPT_3,A?rMl+E(~y
日本,にっぽん,日本,JLPT JLPT_2 JLPT_3,xVTGJL[~Hv
日本,にほん,日本,JLPT JLPT_3 JLPT_2 Genki_Ln.1 Genki,"PdXU2>,+,$"
入場,にゅうじょう,入口，錄取，進入,JLPT JLPT_2 JLPT_3,zYrH7+;Jc+
煮る,にる,煮沸，做飯,JLPT JLPT_2 JLPT_3,"GsAuw,hW%."
人気,にんき,受歡迎程度,JLPT JLPT_2 JLPT_3,IO!K5zC:])
人間,にんげん,人，一個人,JLPT Intermediate_Japanese JLPT_3 JLPT_2 Intermediate_Japanese_Ln.11,to[4Ed0}
抜く,ぬく,提取，省略，拔下電源,JLPT JLPT_2 JLPT_3,J$S#dr#O.=
抜ける,ぬける,出來，摔倒，被省略,JLPT JLPT_2 JLPT_3,J{iiC<@SQ{
布,ぬの,布,JLPT JLPT_2 JLPT_3,q$ysjT]VCx
濡らす,ぬらす,弄濕，浸泡,JLPT JLPT_2 JLPT_3,z@Vcw1=;j2
根,ね,根,JLPT JLPT_2 JLPT_3,d=p6h26.c<
値,ね,價值，價格，成本,JLPT JLPT_2 JLPT_3,EQ[K4a8j3!
願い,ねがい,渴望，願望，要求,JLPT JLPT_2 JLPT_3,sUyGKFZ%Xv
願う,ねがう,渴望，希望，要求,JLPT JLPT_2 JLPT_3,2e?!QE;A1
